# id	zone_id	english_name	english_country	english_sort	chinese_name	chinese_country	chinese_sort	search_aliases
201001066	America/Campo_Grande	Campo Grande	Brazil	Campo Grande	大坎普	巴西	da kan pu	campo grande | 大坎普 campo grande dakanpu | cg | dkp | grande | 坎普 kanpu 普 pu | brazil | 巴西 brazil baxi | bx | 西 xi
201001067	America/Cayenne	Cayenne	French Guiana	Cayenne	卡宴	法属圭亚那	ka yan	cayenne | 卡宴 cayenne kayan | ky | 宴 yan | french guiana | 法属圭亚那 french guiana fashuguiyana | fg | fsgyn | guiana | 属圭亚那 shuguiyana 圭亚那 guiyana 亚那 yana 那 na
201001068	America/Chihuahua	Chihuahua	Mexico	Chihuahua	奇瓦瓦	墨西哥	qi wa wa	chihuahua | 奇瓦瓦 chihuahua qiwawa | qww | 瓦瓦 wawa 瓦 wa | mexico | 墨西哥 mexico moxige | mxg | 西哥 xige 哥 ge
201001069	America/Coral_Harbour	Coral Harbour	Canada	Coral Harbour	科勒尔	加拿大	ke le er	coral harbour | 科勒尔 coral harbour keleer | ch | kle | harbour | 勒尔 leer 尔 er | canada | 加拿大 canada jianada | jnd | 拿大 nada 大 da
201001070	America/Creston	Creston	Canada	Creston	克雷斯顿	加拿大	ke lei si dun	creston | 克雷斯顿 creston keleisidun | klsd | 雷斯顿 leisidun 斯顿 sidun 顿 dun | canada | 加拿大 canada jianada | jnd | 拿大 nada 大 da
201001071	America/Cuiaba	Cuiaba	Brazil	Cuiaba	库亚坝	巴西	ku ya ba	cuiaba | 库亚坝 cuiaba kuyaba | kyb | 亚坝 yaba 坝 ba | brazil | 巴西 brazil baxi | bx | 西 xi
201001072	America/Dawson	Dawson	Canada	Dawson	道森	加拿大	dao sen	dawson | 道森 dawson daosen | ds | 森 sen | canada | 加拿大 canada jianada | jnd | 拿大 nada 大 da
201001073	America/Eirunepe	Eirunepe	Brazil	Eirunepe	艾鲁内佩	巴西	ai lu nei pei	eirunepe | 艾鲁内佩 eirunepe ailuneipei | alnp | 鲁内佩 luneipei 内佩 neipei 佩 pei | brazil | 巴西 brazil baxi | bx | 西 xi
201001074	America/Ensenada	Ensenada	Mexico	Ensenada	恩塞纳达	墨西哥	en sai na da	ensenada | 恩塞纳达 ensenada ensainada | esnd | 塞纳达 sainada 纳达 nada 达 da | mexico | 墨西哥 mexico moxige | mxg | 西哥 xige 哥 ge
201001075	America/Fort_Wayne	Fort Wayne	United States	Fort Wayne	韦恩堡	美国	wei en bao	fort wayne | 韦恩堡 fort wayne weienbao | fw | web | wayne | 恩堡 enbao 堡 bao | united states | 美国 united states meiguo | us | mg | states | 国 guo
201001076	America/Glace_Bay	Glace Bay	Canada	Glace Bay	格莱斯贝	加拿大	ge lai si bei	glace bay | 格莱斯贝 glace bay gelaisibei | gb | glsb | bay | 莱斯贝 laisibei 斯贝 sibei 贝 bei | canada | 加拿大 canada jianada | jnd | 拿大 nada 大 da
201001077	America/Guadeloupe	Guadeloupe	France	Guadeloupe	瓜德罗普岛	法国	gua de luo pu dao	guadeloupe | 瓜德罗普岛 guadeloupe guadeluopudao | gdlpd | 德罗普岛 deluopudao 罗普岛 luopudao 普岛 pudao 岛 dao | france | 法国 france faguo | fg | 国 guo
201000714	America/Guayaquil	Guayaquil	Ecuador	Guayaquil	瓜亚基尔	厄瓜多尔	gua ya ji er	guayaquil | 瓜亚基尔 guayaquil guayajier | gyje | 亚基尔 yajier 基尔 jier 尔 er | ecuador | 厄瓜多尔 ecuador eguaduoer | egde | 瓜多尔 guaduoer 多尔 duoer 尔 er
201001078	America/Hermosillo	Hermosillo	Mexico	Hermosillo	埃莫西约	墨西哥	ai mo xi yue	hermosillo | 埃莫西约 hermosillo aimoxiyue | amxy | 莫西约 moxiyue 西约 xiyue 约 yue | mexico | 墨西哥 mexico moxige | mxg | 西哥 xige 哥 ge
201001079	America/Inuvik	Inuvik	Canada	Inuvik	因纽维克	加拿大	yin niu wei ke	inuvik | 因纽维克 inuvik yinniuweike | ynwk | 纽维克 niuweike 维克 weike 克 ke | canada | 加拿大 canada jianada | jnd | 拿大 nada 大 da
201001080	America/Iqaluit	Iqaluit	Canada	Iqaluit	伊魁特	加拿大	yi kui te	iqaluit | 伊魁特 iqaluit yikuite | ykt | 魁特 kuite 特 te | canada | 加拿大 canada jianada | us | jnd | 拿大 nada 大 da
201001081	America/Juneau	Juneau	United States	Juneau	朱诺	美国	zhu nuo	juneau | 朱诺 juneau zhunuo | zn | 诺 nuo | united states | 美国 united states meiguo | us | mg | states | 国 guo
201001082	America/Kentucky/Monticello	Monticello	United States	Monticello	蒙蒂塞洛	美国	meng di sai luo	monticello | 蒙蒂塞洛 monticello mengdisailuo | mdsl | 蒂塞洛 disailuo 塞洛 sailuo 洛 luo | united states | 美国 united states meiguo | mg | states | 国 guo
201001083	America/Kralendijk	Kralendijk	Bonaire	Kralendijk	克拉伦代克	波内赫	ke la lun dai ke	kralendijk | 克拉伦代克 kralendijk kelalundaike | klldk | 拉伦代克 lalundaike 伦代克 lundaike 代克 daike 克 ke | bonaire | 波内赫 bonaire boneihe | bnh | 内赫 neihe 赫 he
201001084	America/Curacao	Willemstad	Curaçao	Willemstad	威廉斯塔德	库拉索	wei lian si ta de	willemstad | 威廉斯塔德 willemstad weiliansitade | wlstd | 廉斯塔德 liansitade 斯塔德 sitade 塔德 tade 德 de | curaçao | 库拉索 curaçao kulasuo | kls | 拉索 lasuo 索 suo
201001085	America/Maceio	Maceio	Brazil	Maceio	马塞约	巴西	ma sai yue	maceio | 马塞约 maceio masaiyue | msy | 塞约 saiyue 约 yue | brazil | 巴西 brazil baxi | bx | 西 xi
201001086	America/Manaus	Manaus	Brazil	Manaus	玛瑙斯	巴西	ma nao si	manaus | 玛瑙斯 manaus manaosi | mns | 瑙斯 naosi 斯 si | brazil | 巴西 brazil baxi | sm | bx | 西 xi
201001087	America/Marigot	Marigot	Saint Martin	Marigot	马里戈特	圣马丁岛	ma li ge te	marigot | 马里戈特 marigot maligete | mlgt | 里戈特 ligete 戈特 gete 特 te | saint martin | 圣马丁岛 saint martin shengmadingdao | smdd | martin | 马丁岛 madingdao 丁岛 dingdao 岛 dao
201001088	America/Matamoros	Matamoros	Mexico	Matamoros	马塔莫罗斯	墨西哥	ma ta mo luo si	matamoros | 马塔莫罗斯 matamoros matamoluosi | mtmls | 塔莫罗斯 tamoluosi 莫罗斯 moluosi 罗斯 luosi 斯 si | mexico | 墨西哥 mexico moxige | mxg | 西哥 xige 哥 ge
201001089	America/Mazatlan	Mazatlan	Mexico	Mazatlan	马萨特兰	墨西哥	ma sa te lan	mazatlan | 马萨特兰 mazatlan masatelan | mstl | 萨特兰 satelan 特兰 telan 兰 lan | mexico | 墨西哥 mexico moxige | us | mxg | 西哥 xige 哥 ge
201001090	America/Menominee	Menominee	United States	Menominee	梅诺米尼	美国	mei nuo mi ni	menominee | 梅诺米尼 menominee meinuomini | mnmn | 诺米尼 nuomini 米尼 mini 尼 ni | united states | 美国 united states meiguo | mg | states | 国 guo
201001091	America/Merida	Merida	Mexico	Merida	梅里达	墨西哥	mei li da	merida | 梅里达 merida meilida | mld | 里达 lida 达 da | mexico | 墨西哥 mexico moxige | spam | mxg | 西哥 xige 哥 ge
201001092	America/Miquelon	Saint-Pierre	Saint Pierre and Miquelon	Saint-Pierre	圣皮埃尔	圣皮埃尔和密克隆群岛	sheng pi ai er	saint-pierre | 圣皮埃尔 saint-pierre shengpiaier | sp | spae | pierre | 皮埃尔 piaier 埃尔 aier 尔 er | saint pierre and miquelon | 圣皮埃尔和密克隆群岛 saint pierre and miquelon shengpiaierhemikelongqundao | spaehmklqd | pierreandmiquelon andmiquelon miquelon | 皮埃尔和密克隆群岛 piaierhemikelongqundao 埃尔和密克隆群岛 aierhemikelongqundao 尔和密克隆群岛 erhemikelongqundao 和密克隆群岛 hemikelongqundao 密克隆群岛 mikelongqundao 克隆群岛 kelongqundao 隆群岛 longqundao 群岛 qundao 岛 dao
201001093	America/Moncton	Moncton	Canada	Moncton	蒙克顿	加拿大	meng ke dun	moncton | 蒙克顿 moncton mengkedun | mkd | 克顿 kedun 顿 dun | canada | 加拿大 canada jianada | jnd | 拿大 nada 大 da
201001094	Europe/London	Plymouth	England	Plymouth	普利茅斯	英国	pu li mao si	plymouth | 普利茅斯 plymouth pulimaosi | plms | 利茅斯 limaosi 茅斯 maosi 斯 si | england | 英国 england yingguo | yg | 国 guo
201001095	America/Nipigon	Nipigon	Canada	Nipigon	尼皮贡	加拿大	ni pi gong	nipigon | 尼皮贡 nipigon nipigong | npg | 皮贡 pigong 贡 gong | canada | 加拿大 canada jianada | us | jnd | 拿大 nada 大 da
201001096	America/Nome	Nome	United States	Nome	诺姆	美国	nuo mu	nome | 诺姆 nome nuomu | nm | 姆 mu | united states | 美国 united states meiguo | mg | states | 国 guo
201001097	America/Noronha	Noronha	Brazil	Noronha	诺罗尼亚	巴西	nuo luo ni ya	noronha | 诺罗尼亚 noronha nuoluoniya | nlny | 罗尼亚 luoniya 尼亚 niya 亚 ya | brazil | 巴西 brazil baxi | bx | 西 xi
201001098	America/Ojinaga	Ojinaga	Mexico	Ojinaga	奥希纳加	墨西哥	ao xi na jia	ojinaga | 奥希纳加 ojinaga aoxinajia | axnj | 希纳加 xinajia 纳加 najia 加 jia | mexico | 墨西哥 mexico moxige | mxg | 西哥 xige 哥 ge
201001099	America/Pangnirtung	Pangnirtung	Canada	Pangnirtung	庞纳唐	加拿大	pang na tang	pangnirtung | 庞纳唐 pangnirtung pangnatang | pnt | 纳唐 natang 唐 tang | canada | 加拿大 canada jianada | jnd | 拿大 nada 大 da
201001100	America/Paramaribo	Paramaribo	Surinam	Paramaribo	帕拉马里博	苏里南	pa la ma li bo	paramaribo | 帕拉马里博 paramaribo palamalibo | plmlb | 拉马里博 lamalibo 马里博 malibo 里博 libo 博 bo | surinam | 苏里南 surinam sulinan | sln | 里南 linan 南 nan
201001101	America/Porto_Acre	Porto Acre	Brazil	Porto Acre	阿克雷	巴西	a ke lei	porto acre | 阿克雷 porto acre akelei | pa | akl | acre | 克雷 kelei 雷 lei | brazil | 巴西 brazil baxi | bx | 西 xi
201001102	America/Porto_Velho	Porto Velho	Brazil	Porto Velho	韦柳港	巴西	wei liu gang	porto velho | 韦柳港 porto velho weiliugang | pv | wlg | velho | 柳港 liugang 港 gang | brazil | 巴西 brazil baxi | bx | 西 xi
201001103	America/Rankin_Inlet	Rankin Inlet	Canada	Rankin Inlet	兰金因莱特	加拿大	lan jin yin lai te	rankin inlet | 兰金因莱特 rankin inlet lanjinyinlaite | ri | ljylt | inlet | 金因莱特 jinyinlaite 因莱特 yinlaite 莱特 laite 特 te | canada | 加拿大 canada jianada | jnd | 拿大 nada 大 da
201001104	America/Recife	Recife	Brazil	Recife	累西腓	巴西	lei xi fei	recife | 累西腓 recife leixifei | lxf | 西腓 xifei 腓 fei | brazil | 巴西 brazil baxi | bx | 西 xi
201001105	America/Regina	Regina	Canada	Regina	里贾纳	加拿大	li jia na	regina | 里贾纳 regina lijiana | ljn | 贾纳 jiana 纳 na | canada | 加拿大 canada jianada | jnd | 拿大 nada 大 da
201001106	America/Rio_Branco	Rio Branco	Brazil	Rio Branco	里约布兰科	巴西	li yue bu lan ke	rio branco | 里约布兰科 rio branco liyuebulanke | rb | lyblk | branco | 约布兰科 yuebulanke 布兰科 bulanke 兰科 lanke 科 ke | brazil | 巴西 brazil baxi | bx | 西 xi
201000418	America/Rosario	Rosario	Argentina	Rosario	罗萨里奥	阿根廷	luo sa li ao	rosario | 罗萨里奥 rosario luosaliao | lsla | 萨里奥 saliao 里奥 liao 奥 ao | argentina | 阿根廷 argentina agenting | agt | 根廷 genting 廷 ting
201001107	America/Santarem	Santarem	Brazil	Santarem	圣塔伦	巴西	sheng ta lun	santarem | 圣塔伦 santarem shengtalun | stl | 塔伦 talun 伦 lun | brazil | 巴西 brazil baxi | bx | 西 xi
201000507	America/Santiago	Santiago	Chile	Santiago	圣地亚哥	智利	sheng di ya ge	santiago | 圣地亚哥 santiago shengdiyage | sdyg | 地亚哥 diyage 亚哥 yage 哥 ge | chile | 智利 chile zhili | zl | 利 li
201001108	America/Scoresbysund	Ittoqqortoormiit	Greenland	Ittoqqortoormiit	依托克托洛米特	格陵兰	yi tuo ke tuo luo mi te	ittoqqortoormiit | 依托克托洛米特 ittoqqortoormiit yituoketuoluomite | ytktlmt | 托克托洛米特 tuoketuoluomite 克托洛米特 ketuoluomite 托洛米特 tuoluomite 洛米特 luomite 米特 mite 特 te | greenland | 格陵兰 greenland gelinglan | us | gll | 陵兰 linglan 兰 lan
201001109	America/Shiprock	San Juan County	United States	San Juan County	圣胡安县	美国	sheng hu an xian	san juan county | 圣胡安县 san juan county shenghuanxian | sjc | shax | juancounty county | 胡安县 huanxian 安县 anxian 县 xian | united states | 美国 united states meiguo | us | mg | states | 国 guo
201001110	America/Sitka	Sitka	United States	Sitka	锡特卡	美国	xi te ka	sitka | 锡特卡 sitka xiteka | xtk | 特卡 teka 卡 ka | united states | 美国 united states meiguo | satg | mg | states | 国 guo
201001111	America/St_Vincent	Kingstown	St.Vincent and the Grenadines	Kingstown	金斯敦	圣文森特和格林纳丁斯	jin si dun	kingstown | 金斯敦 kingstown jinsidun | jsd | 斯敦 sidun 敦 dun | st.vincent and the grenadines | 圣文森特和格林纳丁斯 st.vincent and the grenadines shengwensentehegelinnadingsi | swsthglnds | andthegrenadines thegrenadines grenadines | 文森特和格林纳丁斯 wensentehegelinnadingsi 森特和格林纳丁斯 sentehegelinnadingsi 特和格林纳丁斯 tehegelinnadingsi 和格林纳丁斯 hegelinnadingsi 格林纳丁斯 gelinnadingsi 林纳丁斯 linnadingsi 纳丁斯 nadingsi 丁斯 dingsi 斯 si
201001112	America/Swift_Current	Swift Current	Canada	Swift Current	斯威夫特卡伦特	加拿大	si wei fu te ka lun te	swift current | 斯威夫特卡伦特 swift current siweifutekalunte | sc | swftklt | current | 威夫特卡伦特 weifutekalunte 夫特卡伦特 futekalunte 特卡伦特 tekalunte 卡伦特 kalunte 伦特 lunte 特 te | canada | 加拿大 canada jianada | jnd | 拿大 nada 大 da
201000831	America/Tegucigalpa	Tegucigalpa	Honduras	Tegucigalpa	特古西加尔巴	洪都拉斯	te gu xi jia er ba	tegucigalpa | 特古西加尔巴 tegucigalpa teguxijiaerba | tgxjeb | 古西加尔巴 guxijiaerba 西加尔巴 xijiaerba 加尔巴 jiaerba 尔巴 erba 巴 ba | honduras | 洪都拉斯 honduras hongdulasi | hdls | 都拉斯 dulasi 拉斯 lasi 斯 si
201001113	America/Thule	Thule	Greenland	Thule	卡纳克	格陵兰	ka na ke	thule | 卡纳克 thule kanake | knk | 纳克 nake 克 ke | greenland | 格陵兰 greenland gelinglan | gll | 陵兰 linglan 兰 lan
201001114	America/Thunder_Bay	Thunder Bay	Canada	Thunder Bay	桑德贝	加拿大	sang de bei	thunder bay | 桑德贝 thunder bay sangdebei | tb | sdb | bay | 德贝 debei 贝 bei | canada | 加拿大 canada jianada | bvi | jnd | 拿大 nada 大 da
201001115	America/Tortola	Road Town	British Virgin Islands	Road Town	罗德城	英属维尔京群岛	luo de cheng	road town | 罗德城 road town luodecheng | rt | ldc | town | 德城 decheng 城 cheng | british virgin islands | 英属维尔京群岛 british virgin islands yingshuweierjingqundao | uvi | yswejqd | virginislands islands | 属维尔京群岛 shuweierjingqundao 维尔京群岛 weierjingqundao 尔京群岛 erjingqundao 京群岛 jingqundao 群岛 qundao 岛 dao
201001116	America/Virgin	Christiansted	U.S. Virgin Islands	Christiansted	克里斯琴斯特德	美属维尔京群岛	ke li si qin si te de	christiansted | 克里斯琴斯特德 christiansted kelisiqinsitede | klsqstd | 里斯琴斯特德 lisiqinsitede 斯琴斯特德 siqinsitede 琴斯特德 qinsitede 斯特德 sitede 特德 tede 德 de | u.s. virgin islands | 美属维尔京群岛 u.s. virgin islands meishuweierjingqundao | mswejqd | virginislands islands | 属维尔京群岛 shuweierjingqundao 维尔京群岛 weierjingqundao 尔京群岛 erjingqundao 京群岛 jingqundao 群岛 qundao 岛 dao
201001117	America/Whitehorse	Whitehorse	Canada	Whitehorse	白马市	加拿大	bai ma shi	whitehorse | 白马市 whitehorse baimashi | bms | 马市 mashi 市 shi | canada | 加拿大 canada jianada | us | jnd | 拿大 nada 大 da
201001118	America/Yakutat	Yakutat	United States	Yakutat	亚库塔特	美国	ya ku ta te	yakutat | 亚库塔特 yakutat yakutate | yktt | 库塔特 kutate 塔特 tate 特 te | united states | 美国 united states meiguo | mg | states | 国 guo
201001119	America/Yellowknife	Yellowknife	Canada	Yellowknife	耶洛奈夫	加拿大	ye luo nai fu	yellowknife | 耶洛奈夫 yellowknife yeluonaifu | ylnf | 洛奈夫 luonaifu 奈夫 naifu 夫 fu | canada | 加拿大 canada jianada | jnd | 拿大 nada 大 da
201001120	Antarctica/Casey	Casey Station	Antarctica	Casey Station	凯西站	南极洲	kai xi zhan	casey station | 凯西站 casey station kaixizhan | cs | kxz | station | 西站 xizhan 站 zhan | antarctica | 南极洲 antarctica nanjizhou | njz | 极洲 jizhou 洲 zhou
201001121	Antarctica/Davis	Davis Station	Antarctica	Davis Station	戴维斯站	南极洲	dai wei si zhan	davis station | 戴维斯站 davis station daiweisizhan | ds | dwsz | station | 维斯站 weisizhan 斯站 sizhan 站 zhan | antarctica | 南极洲 antarctica nanjizhou | njz | 极洲 jizhou 洲 zhou
201001122	Antarctica/DumontDUrville	Dumont d'Urville Station	Antarctica	Dumont d'Urville Station	迪蒙迪维尔站	南极洲	di meng di wei er zhan	dumont d'urville station | 迪蒙迪维尔站 dumont d'urville station dimengdiweierzhan | dds | dmdwez | d'urvillestation station | 蒙迪维尔站 mengdiweierzhan 迪维尔站 diweierzhan 维尔站 weierzhan 尔站 erzhan 站 zhan | antarctica | 南极洲 antarctica nanjizhou | njz | 极洲 jizhou 洲 zhou
201001123	Antarctica/Macquarie	Macquarie Island Station	Antarctica	Macquarie Island Station	麦夸里岛站	南极洲	mai kua li dao zhan	macquarie island station | 麦夸里岛站 macquarie island station maikualidaozhan | mis | mkldz | islandstation station | 夸里岛站 kualidaozhan 里岛站 lidaozhan 岛站 daozhan 站 zhan | antarctica | 南极洲 antarctica nanjizhou | njz | 极洲 jizhou 洲 zhou
201001124	Antarctica/Mawson	Mawson Station	Antarctica	Mawson Station	莫森站	南极洲	mo sen zhan	mawson station | 莫森站 mawson station mosenzhan | ms | msz | station | 森站 senzhan 站 zhan | antarctica | 南极洲 antarctica nanjizhou | njz | 极洲 jizhou 洲 zhou
201001125	Antarctica/McMurdo	McMurdo Station	Antarctica	McMurdo Station	麦克默多站	南极洲	mai ke mo duo zhan	mcmurdo station | 麦克默多站 mcmurdo station maikemoduozhan | ms | mkmdz | station | 克默多站 kemoduozhan 默多站 moduozhan 多站 duozhan 站 zhan | antarctica | 南极洲 antarctica nanjizhou | njz | 极洲 jizhou 洲 zhou
201001126	Antarctica/Palmer	Palmer Station	Antarctica	Palmer Station	帕尔默站	南极洲	pa er mo zhan	palmer station | 帕尔默站 palmer station paermozhan | ps | pemz | station | 尔默站 ermozhan 默站 mozhan 站 zhan | antarctica | 南极洲 antarctica nanjizhou | njz | 极洲 jizhou 洲 zhou
201001127	Antarctica/Rothera	Rothera Research Station	Antarctica	Rothera Research Station	罗瑟拉站	南极洲	luo se la zhan	rothera research station | 罗瑟拉站 rothera research station luoselazhan | rrs | lslz | researchstation station | 瑟拉站 selazhan 拉站 lazhan 站 zhan | antarctica | 南极洲 antarctica nanjizhou | njz | 极洲 jizhou 洲 zhou
201001128	Antarctica/Syowa	Syowa Station	Antarctica	Syowa Station	昭和站	南极洲	zhao he zhan	syowa station | 昭和站 syowa station zhaohezhan | ss | zhz | station | 和站 hezhan 站 zhan | antarctica | 南极洲 antarctica nanjizhou | njz | 极洲 jizhou 洲 zhou
201001129	Antarctica/Vostok	Vostok Station	Antarctica	Vostok Station	沃斯托克站	南极洲	wo si tuo ke zhan	vostok station | 沃斯托克站 vostok station wosituokezhan | vs | wstkz | station | 斯托克站 situokezhan 托克站 tuokezhan 克站 kezhan 站 zhan | antarctica | 南极洲 antarctica nanjizhou | njz | 极洲 jizhou 洲 zhou
201001130	Asia/Aden	Aden	Yemen	Aden	亚丁	也门	ya ding	aden | 亚丁 aden yading | yd | 丁 ding | yemen | 也门 yemen yemen | ym | 门 men
201001131	Asia/Aqtobe	Aqtobe	Kazakhstan	Aqtobe	阿克托别	哈萨克斯坦	a ke tuo bie	aqtobe | 阿克托别 aqtobe aketuobie | aktb | 克托别 ketuobie 托别 tuobie 别 bie | kazakhstan | 哈萨克斯坦 kazakhstan hasakesitan | hskst | 萨克斯坦 sakesitan 克斯坦 kesitan 斯坦 sitan 坦 tan
201000710	Asia/Ashgabat	Ashgabat	Turkmenistan	Ashgabat	阿什哈巴德	土库曼斯坦	a shi ha ba de	ashgabat | 阿什哈巴德 ashgabat ashihabade | ashbd | 什哈巴德 shenhabade 哈巴德 habade 巴德 bade 德 de | turkmenistan | 土库曼斯坦 turkmenistan tukumansitan | tkmst | 库曼斯坦 kumansitan 曼斯坦 mansitan 斯坦 sitan 坦 tan
201001132	Asia/Bishkek	Bishkek	Kirghizia	Bishkek	比什凯克	吉尔吉斯	bi shi kai ke	bishkek | 比什凯克 bishkek bishikaike | bskk | 什凯克 shikaike 凯克 kaike 克 ke | kirghizia | 吉尔吉斯 kirghizia jierjisi | jejs | 尔吉斯 erjisi 吉斯 jisi 斯 si
201001133	Asia/Brunei	Bandar Seri Begawan	Brunei	Bandar Seri Begawan	斯里巴加湾市	文莱	si li ba jia wan shi	bandar seri begawan | 斯里巴加湾市 bandar seri begawan silibajiawanshi | bsb | slbjws | seribegawan begawan | 里巴加湾市 libajiawanshi 巴加湾市 bajiawanshi 加湾市 jiawanshi 湾市 wanshi 市 shi | brunei | 文莱 brunei wenlai | wl | 莱 lai
201001134	Asia/Choibalsan	Choibalsan	Mongolia	Choibalsan	乔巴山	蒙古	qiao ba shan	choibalsan | 乔巴山 choibalsan qiaobashan | qbs | 巴山 bashan 山 shan | mongolia | 蒙古 mongolia menggu | mg | 古 gu
101040100	Asia/Chongqing	Chongqing	China	Chongqing	重庆	中国	chong qing	chongqing | 重庆 chongqing chongqing | cq | 庆 qing | china | 中国 china zhongguo | sl | zg | 国 guo
201000812	Asia/Colombo	Colombo	Sri Lanka	Colombo	科伦坡	斯里兰卡	ke lun po	colombo | 科伦坡 colombo kelunpo | klp | 伦坡 lunpo 坡 po | sri lanka | 斯里兰卡 sri lanka sililanka | et | sllk | lanka | 里兰卡 lilanka 兰卡 lanka 卡 ka
201001135	Asia/Dili	Dili	East Timor	Dili	帝力	东帝汶	di li	dili | 帝力 dili dili | dl | 力 li | east timor | 东帝汶 east timor dongdiwen | ddw | timor | 帝汶 diwen 汶 wen
201000725	Asia/Dushanbe	Dushanbe	Tajikistan	Dushanbe	杜尚别	塔吉克斯坦	du shang bie	dushanbe | 杜尚别 dushanbe dushangbie | dsb | 尚别 shangbie 别 bie | tajikistan | 塔吉克斯坦 tajikistan tajikesitan | tjkst | 吉克斯坦 jikesitan 克斯坦 kesitan 斯坦 sitan 坦 tan
101050101	Asia/Harbin	Harbin	China	Harbin	哈尔滨	中国	ha er bin	harbin | 哈尔滨 harbin haerbin | heb | 尔滨 erbin 滨 bin | china | 中国 china zhongguo | zg | 国 guo
201001136	Asia/Hovd	Hovd	Mongolia	Hovd	科布多	蒙古	ke bu duo	hovd | 科布多 hovd kebuduo | kbd | 布多 buduo 多 duo | mongolia | 蒙古 mongolia menggu | mg | 古 gu
201000227	Asia/Irkutsk	Irkutsk	Russia	Irkutsk	伊尔库茨克	俄罗斯	yi er ku ci ke	irkutsk | 伊尔库茨克 irkutsk yierkucike | yekck | 尔库茨克 erkucike 库茨克 kucike 茨克 cike 克 ke | russia | 俄罗斯 russia eluosi | els | 罗斯 luosi 斯 si
201001137	Asia/Jayapura	Jayapura	Indonesia	Jayapura	查亚普拉	印度尼西亚	cha ya pu la	jayapura | 查亚普拉 jayapura chayapula | cypl | 亚普拉 yapula 普拉 pula 拉 la | indonesia | 印度尼西亚 indonesia yindunixiya | ydnxy | 度尼西亚 dunixiya 尼西亚 nixiya 西亚 xiya 亚 ya
201001138	Asia/Kamchatka	Petropavlovsk-Kamchatsky	Russia	Petropavlovsk-Kamchatsky	堪察加彼得罗巴甫洛夫斯克	俄罗斯	kan cha jia bi de luo ba fu luo fu si ke	petropavlovsk-kamchatsky | 堪察加彼得罗巴甫洛夫斯克 petropavlovsk-kamchatsky kanchajiabideluobafuluofusike | pk | kcjbdlbflfsk | kamchatsky | 察加彼得罗巴甫洛夫斯克 chajiabideluobafuluofusike 加彼得罗巴甫洛夫斯克 jiabideluobafuluofusike 彼得罗巴甫洛夫斯克 bideluobafuluofusike 得罗巴甫洛夫斯克 deluobafuluofusike 罗巴甫洛夫斯克 luobafuluofusike 巴甫洛夫斯克 bafuluofusike 甫洛夫斯克 fuluofusike 洛夫斯克 luofusike 夫斯克 fusike 斯克 sike 克 ke | russia | 俄罗斯 russia eluosi | els | 罗斯 luosi 斯 si
101130901	Asia/Shanghai	Kashgar	China	Kashgar	喀什	中国	ka shi	kashgar | 喀什 kashgar kashi | ks | 什 shi | china | 中国 china zhongguo | zg | 国 guo
201001139	Asia/Krasnoyarsk	Krasnoyarsk	Russia	Krasnoyarsk	克拉斯诺雅茨克	俄罗斯	ke la si nuo ya ci ke	krasnoyarsk | 克拉斯诺雅茨克 krasnoyarsk kelasinuoyacike | klsnyck | 拉斯诺雅茨克 lasinuoyacike 斯诺雅茨克 sinuoyacike 诺雅茨克 nuoyacike 雅茨克 yacike 茨克 cike 克 ke | russia | 俄罗斯 russia eluosi | els | 罗斯 luosi 斯 si
201000200	Asia/Kuching	Kuching	Malaysia	Kuching	古晋	马来西亚	gu jin	kuching | 古晋 kuching gujin | gj | 晋 jin | malaysia | 马来西亚 malaysia malaixiya | mlxy | 来西亚 laixiya 西亚 xiya 亚 ya
201001140	Asia/Magadan	Magadan	Russia	Magadan	马加丹	俄罗斯	ma jia dan	magadan | 马加丹 magadan majiadan | mjd | 加丹 jiadan 丹 dan | russia | 俄罗斯 russia eluosi | els | 罗斯 luosi 斯 si
201001141	Asia/Makassar	Makassar	Indonesia	Makassar	望加锡	印度尼西亚	wang jia xi	makassar | 望加锡 makassar wangjiaxi | wjx | 加锡 jiaxi 锡 xi | indonesia | 印度尼西亚 indonesia yindunixiya | ydnxy | 度尼西亚 dunixiya 尼西亚 nixiya 西亚 xiya 亚 ya
201000735	Asia/Nicosia	Nicosia	Cyprus	Nicosia	尼科西亚	塞浦路斯	ni ke xi ya	nicosia | 尼科西亚 nicosia nikexiya | nkxy | 科西亚 kexiya 西亚 xiya 亚 ya | cyprus | 塞浦路斯 cyprus saipulusi | spls | 浦路斯 pulusi 路斯 lusi 斯 si
201001142	Asia/Novokuznetsk	Novokuznetsk	Russia	Novokuznetsk	新库兹涅茨克	俄罗斯	xin ku zi nie ci ke	novokuznetsk | 新库兹涅茨克 novokuznetsk xinkuziniecike | xkznck | 库兹涅茨克 kuziniecike 兹涅茨克 ziniecike 涅茨克 niecike 茨克 cike 克 ke | russia | 俄罗斯 russia eluosi | els | 罗斯 luosi 斯 si
201000239	Asia/Novosibirsk	Novosibirsk	Russia	Novosibirsk	新西伯利亚	俄罗斯	xin xi bo li ya	novosibirsk | 新西伯利亚 novosibirsk xinxiboliya | xxbly | 西伯利亚 xiboliya 伯利亚 boliya 利亚 liya 亚 ya | russia | 俄罗斯 russia eluosi | els | 罗斯 luosi 斯 si
